Name;First_Name;Profits
Grondin;Odette;1137938.35
Bigot;Sébastien;1137915.05
Besnard;Sébastien;1137836.25
Perrin;Marianne;1137787.95
Marion;Zacharie;1137738.7
Fischer;Charlotte;1137671.85
Allain;Étienne;1137600.35
Lefebvre;Aurore;1137596.5
Fleury;Élise;1137511.5
Dupuis;Henriette;1137476.65
Fischer;Simone;1137444.85
Garnier;Antoine;1137444.35
Francois;Maurice;1137415.85
Dupre;Thibault;1137415.4
Gillet;Raymond;1137394.1
Mallet;Raymond;1137393.5
Boyer;Théophile;1137346.25
Pichon;Alphonse;1137325.05
Ollivier;Olivier;1137309.35
Rousseau;René;1137286.4
Marchal;Alexandria;1137282.3
Schmitt;Véronique;1137257.25
Imbert;Pénélope;1137217.6
Bazin;Joseph;1137202.7
Aubry;Paul;1137184.4
Rousset;Emmanuel;1137179.0
Royer;François;1137133.5
Delahaye;Anastasie;1136957.75
Tessier;Eugène;1136875.6
Maurice;Amélie;1136866.15
Pinto;Astrid;1136783.15
Fleury;Daniel;1136708.15
Remy;Christophe;1136463.8
Goncalves;Adélaïde;1136463.65
Martel;Henri;1136414.7
Boyer;Vincent;1136411.65
Cohen;Lucy;1136364.2
Guyon;Théodore;1136295.15
Pelletier;Adrien;1136271.6
Foucher;Raymond;1136184.7
Picard;Christophe;1136128.45
Henry;Anouk;1136090.5
Lebon;Amélie;1135966.55
Loiseau;Franck;1135860.25
Gaudin;Astrid;1135817.7
Labbe;Amélie;1135799.1
Bernier;Margot;1135750.7
Breton;Christophe;1135691.75
Masse;Margaret;1135619.4
Maillet;Monique;1135586.75
Costa;Geneviève;1135502.2
Alexandre;Adélaïde;1135377.4
Bourdon;Nicole;1135375.4
Lejeune;Richard;1135362.6
Grenier;Luc;1135359.75
Garcia;Catherine;1135357.25
Fernandes;Alfred;1135336.0
Marchand;Marguerite;1135328.05
Peron;Christiane;1135223.55
Buisson;Martin;1135029.2
Denis;Victoire;1134986.2
Torres;Christiane;1134904.95
Muller;Lucie;1134853.6
Reynaud;Alexandre;1134824.6
Pineau;Étienne;1134802.95
Dupre;Élisabeth;1134796.4
Wagner;Zoé;1134725.55
Benoit;Richard;1134659.0
Meyer;Théodore;1134552.25
Perret;Léon;1134535.45
Perrier;Catherine;1134535.2
Ferreira;Isaac;1134441.2
Lemaitre;Joséphine;1134424.9
Richard;Élise;1134372.55
Bertin;Emmanuelle;1134291.25
Huet;Olivie;1134280.2
Pascal;Christophe;1134251.95
Normand;Frédéric;1134125.0
Duhamel;Margot;1134045.05
Morin;Michel;1134011.25
Hernandez;Victor;1133975.85
Charles;Joséphine;1133743.8
Faure;Claude;1133657.65
Marin;Xavier;1133540.4
Aubry;Léon;1133472.0
Guillaume;Sylvie;1133449.85
Leduc;Maurice;1133428.3
Leveque;Alexandre;1133252.85
Dufour;Philippine;1133129.05
Imbert;Claudine;1133108.65
Gaillard;Margot;1133095.7
Auger;Corinne;1133070.85
Robin;Vincent;1133067.15
Foucher;Robert;1133049.9
Roche;Jeanne;1133030.05
Garnier;Augustin;1132920.35
Lemonnier;Franck;1132920.3
Benard;Alice;1132919.3
Gomez;Patrick;1132902.45
Coste;Colette;1132852.7
Barre;Simone;1132840.7
Schmitt;Théodore;1132823.3
Lesage;Margaux;1132776.0
Descamps;Élodie;1132737.05
Giraud;Audrey;1132705.25
Perrot;Laurence;1132703.1
Michel;Adrien;1132563.95
Gerard;Céline;1132535.8
Voisin;Philippine;1132508.55
Lopez;Joseph;1132484.75
Leduc;Luce;1132475.15
Robert;Adrien;1132188.3
Gaudin;Brigitte;1132146.85
Noel;Anne;1132136.65
Sanchez;Madeleine;1132114.15
Mathieu;Claude;1132099.8
Chevalier;Henriette;1132046.2
Fleury;Adrienne;1131981.3
Gonzalez;Marcel;1131787.9
Maury;Jules;1131777.6
Julien;Anouk;1131703.65
Arnaud;Patricia;1131675.1
Ollivier;Daniel;1131560.5
Guillaume;Philippine;1131541.55
Joly;Sophie;1131464.65
Benard;Marianne;1131404.45
Lemaitre;Thierry;1131338.1
Pons;Chantal;1131306.9
Toussaint;Lucy;1131236.55
Denis;Claudine;1131094.65
Bernard;Eugène;1131080.35
Jourdan;Marine;1131056.15
Letellier;Jacques;1130971.4
Boucher;Paul;1130832.55
Fernandes;Noël;1130662.8
Aubert;Éléonore;1130571.5
Baron;Zacharie;1130535.1
Fabre;Gabrielle;1130523.35
Delahaye;Martine;1130505.1
Goncalves;Patricia;1130335.3
Rousseau;Dominique;1130289.6
Leclercq;Aurore;1130289.05
Launay;Alexandrie;1130205.75
Rey;Henri;1130147.55
Lacombe;Édith;1130145.9
Fischer;Agathe;1130117.85
Briand;Olivier;1129988.35
Texier;Catherine;1129903.55
Alexandre;Élodie;1129789.65
Pasquier;Roger;1129636.7
Lacroix;Philippe;1129531.3
Bonnin;Marine;1129446.9
Loiseau;Thibault;1129446.8
Labbe;Laurent;1129431.95
Coulon;Colette;1129349.9
Barbe;Julie;1129336.1
Perret;Suzanne;1129326.25
Philippe;Éric;1129318.75
Gaudin;Pauline;1129114.75
Fleury;Maggie;1129074.65
Guillaume;Sabine;1129068.35
Camus;Margaud;1129004.95
Vallee;Henri;1128989.45
Jacob;Marc;1128767.25
Prevost;Anne;1128761.3
Guillou;Marc;1128686.65
Martel;Thomas;1128684.2
Marchand;Élodie;1128631.7
Lamy;Jules;1128614.85
Bonneau;Roland;1128581.45
Andre;Agathe;1128524.1
Collin;Nathalie;1128447.4
Francois;Astrid;1128416.6
Laporte;Henri;1128388.5
Leger;Bernard;1128197.2
Maurice;David;1128167.95
Vallee;Margot;1128135.4
Chretien;Alphonse;1128122.45
Delorme;Simone;1128099.4
Poirier;Laure;1128064.05
Ledoux;Michel;1127943.9
Bonnin;Anouk;1127898.05
Da Silva;Anastasie;1127740.9
Da Silva;Julie;1127634.15
Camus;Nicole;1127625.7
Blot;Marthe;1127585.25
Hoarau;Lucas;1127371.9
Verdier;Margaud;1127353.35
Dupuis;Michelle;1127329.45
Lemonnier;Sophie;1127315.25
Gregoire;Éric;1127308.85
Vidal;Éric;1127305.55
Henry;Susanne;1127200.35
Payet;Roland;1127164.95
Chevallier;Amélie;1127142.8
Lopez;Pauline;1127095.9
Renaud;Théodore;1127066.3
Leclerc;Daniel;1127062.95
Lacombe;Franck;1126950.2
Laporte;Anouk;1126949.0
Da Silva;René;1126794.0
Blanchet;daisy;1126740.5
Bourgeois;Alexandre;1126732.65
Petitjean;Louis;1126630.2
Toussaint;Marcelle;1126605.1
Gimenez;Céline;1126392.0
Mary;Paul;1126391.8
Lemonnier;Joséphine;1126389.45
Bouvier;Cécile;1126388.5
Paris;Odette;1126349.35
Martinez;Xavier;1126323.55
Poirier;Margaret;1126266.6
Huet;Nath;1126250.1
Humbert;Margot;1126206.25
Leduc;Laurence;1126168.3
Joseph;Manon;1126166.2
Vaillant;Thérèse;1126150.6
Dumas;Théophile;1126115.95
Marin;Audrey;1126106.9
Lesage;Victoire;1126095.75
Guyon;Isaac;1126042.0
Barbier;Odette;1125895.9
Barthelemy;Astrid;1125825.65
Buisson;Sophie;1125745.0
Delmas;Lorraine;1125714.35
Royer;Marine;1125685.4
Boutin;Agathe;1125605.8
Foucher;Nathalie;1125318.4
Lefebvre;Théophile;1125311.75
Ferrand;Alphonse;1125251.7
Lelievre;Isaac;1125220.9
Dupre;Caroline;1125212.6
Le Gall;Jérôme;1125130.5
Chevallier;Margot;1125113.6
Ferrand;Grégoire;1125036.85
Bonnin;Gérard;1124971.25
Delannoy;Dominique;1124827.35
Fernandez;Astrid;1124801.75
Mathieu;Éric;1124781.9
Thomas;Jacqueline;1124716.6
Gomez;Josette;1124648.35
Aubert;André;1124617.1
Loiseau;Astrid;1124574.5
Bonneau;Yves;1124567.75
Humbert;Christelle;1124497.8
Raynaud;Denis;1124370.45
Aubert;Sabine;1124289.1
Fleury;Raymond;1124192.05
Aubert;Hortense;1124171.25
Riou;Alphonse;1124167.8
Renault;Amélie;1124156.3
Guilbert;Monique;1124121.0
Maurice;André;1124061.25
Bonneau;Manon;1123992.9
Pruvost;Josette;1123932.45
Rodrigues;Raymond;1123928.0
Barthelemy;Stéphane;1123875.75
Dupuis;André;1123828.7
Michel;Amélie;1123765.15
Jourdan;Hortense;1123676.0
Carlier;Lorraine;1123654.6
Huet;Gabrielle;1123605.1
Mercier;Robert;1123558.45
Guillou;Roger;1123529.85
Torres;Éléonore;1123528.05
Barbier;André;1123511.5
Clerc;Adrienne;1123310.45
Dias;Astrid;1123205.7
Verdier;Nicole;1123165.65
Roux;Isaac;1123163.7
Mary;Michelle;1123156.7
Descamps;Philippe;1123126.15
Maurice;Yves;1123120.5
Vaillant;Marthe;1123023.9
Daniel;Michèle;1122981.05
Hebert;Jérôme;1122872.9
Lefebvre;Stéphane;1122832.2
Dubois;Émilie;1122745.05
Lefort;Jeanne;1122562.8
Chauveau;Aimé;1122411.25
Lefort;Hugues;1122389.35
Blanc;Océane;1122376.5
Raymond;Dorothée;1122308.2
Tanguy;Eugène;1122174.9
Fischer;Virginie;1122160.4
Renard;Valentine;1122105.35
Pierre;Amélie;1122042.05
Barbier;Isaac;1121926.4
Langlois;Capucine;1121925.75
Guillot;Henri;1121860.65
Rey;Michelle;1121860.55
Boucher;Claudine;1121790.1
Perret;Denis;1121733.35
Renard;Sophie;1121686.05
Lopes;Daniel;1121599.35
Martin;Édouard;1121577.8
Becker;Léon;1121480.8
Martel;Odette;1121445.7
Mathieu;Sylvie;1121342.2
Gosselin;Georges;1121163.7
Lefort;Michèle;1121072.6
Petitjean;Marc;1121050.9
Vidal;Éléonore;1121012.75
Lopes;Margaret;1121002.75
Martin;Lucas;1120949.55
Lecoq;Stéphane;1120860.4
Hebert;Maggie;1120849.75
Ramos;André;1120825.55
Lemaire;Jules;1120705.4
Marechal;Colette;1120463.9
Pires;Gabrielle;1120438.3
Leduc;Frédérique;1120345.4
Berthelot;Honoré;1120290.3
Antoine;Anne;1120203.7
Brunel;Bernadette;1120163.05
Guyot;Édith;1120153.4
Gomez;Noémi;1119886.85
Pascal;Nicole;1119822.75
Jacques;Marie;1119813.35
Cordier;Noémi;1119703.65
Le Goff;Jeannine;1119688.85
Masson;Amélie;1119673.4
Bertin;Philippine;1119622.15
Berthelot;Renée;1119618.25
Bonneau;Laure;1119550.7
De Sousa;Susanne;1119509.0
Roy;Colette;1119479.05
Leleu;Thibault;1119413.35
Cousin;Emmanuel;1119346.0
Carpentier;Gabrielle;1119256.05
Mary;Denis;1119227.5
Lebrun;Suzanne;1119219.25
Weber;Eugène;1119209.15
Briand;Clémence;1119023.4
Gaudin;Élisabeth;1118880.0
Blanchet;Richard;1118807.4
Menard;Henriette;1118741.85
Teixeira;Laurence;1118731.7
Leclercq;Lucie;1118678.75
Couturier;Thomas;1118639.0
Colin;Inès;1118612.75
Alves;Susanne;1118609.05
Marie;Isabelle;1118601.65
Huet;Paul;1118516.85
Levy;Joseph;1118505.7
Cordier;Pauline;1118450.25
Levy;Hélène;1118444.7
De Oliveira;Augustin;1118353.95
Petit;Frédéric;1118303.55
Begue;Rémy;1118260.05
Pichon;Inès;1118074.55
Tanguy;Marcelle;1118060.95
Paul;Alex;1118053.45
Grondin;Gabrielle;1117930.95
Clerc;Océane;1117813.75
Moreno;Brigitte;1117702.55
Coste;Lucie;1117678.65
Fournier;Tristan;1117507.3
Roussel;Madeleine;1117468.45
Valentin;Sophie;1117462.1
Collin;Marthe;1117429.0
Pascal;Christophe;1117321.15
Gosselin;Gabrielle;1117199.5
Vincent;Geneviève;1117160.95
Schmitt;Luc;1117128.85
Clement;Thomas;1117127.5
Charrier;Jeannine;1117080.9
Valette;Diane;1117032.35
Loiseau;Marianne;1117010.0
Marechal;Michelle;1117000.25
Georges;Honoré;1116978.9
Dijoux;Lucy;1116917.35
Aubert;Étienne;1116911.9
Loiseau;Matthieu;1116907.2
Faure;David;1116901.75
Joly;Denis;1116809.45
Gimenez;Margot;1116570.15
Bodin;Aimée;1116540.4
Auger;Arthur;1116497.4
Roussel;Monique;1116422.1
Bigot;Théodore;1116344.55
Martin;Hortense;1116183.05
Briand;Michèle;1116115.15
Bazin;Manon;1116113.6
Imbert;Charlotte;1116047.8
Bernier;Nath;1115924.7
Marion;Nathalie;1115795.65
Marty;Augustin;1115667.25
Perret;Marianne;1115660.95
Dijoux;Dorothée;1115535.45
Weber;Emmanuelle;1115453.2
Maury;Aurore;1115040.1
Devaux;Juliette;1114981.35
Imbert;William;1114855.45
Courtois;Danielle;1114830.05
Guillaume;Alix;1114809.0
Leroy;Guy;1114741.95
Martins;daisy;1114625.25
Giraud;Isabelle;1114586.9
Hoarau;Maurice;1114538.45
Cousin;Marianne;1114479.25
Girard;Laure;1114446.8
Hardy;Arnaude;1114364.6
Lombard;Victor;1114173.3
Monnier;Anouk;1113955.65
Meyer;Françoise;1113890.5
Fouquet;Gabrielle;1113741.85
Roy;Marcel;1113730.1
Dumont;Adèle;1113647.9
Humbert;Thomas;1113486.75
Marin;Agathe;1113466.85
Lesage;Marine;1113424.55
Blot;Christiane;1113349.3
Carre;Grégoire;1113286.75
Blanchard;Lucas;1113245.0
Guillou;Cécile;1113235.2
Munoz;Caroline;1113027.2
Leroy;Henri;1113002.15
Hoarau;Geneviève;1112976.55
Vidal;Antoine;1112962.8
Masse;Agnès;1112933.85
Monnier;Anaïs;1112902.35
Lemaitre;Stéphanie;1112831.4
Chauvet;Denis;1112679.3
Martinez;Maurice;1112659.35
Morin;Jeanne;1112649.8
Faure;Geneviève;1112620.3
Begue;Gérard;1112482.8
Girard;Catherine;1112454.9
Gomes;Andrée;1112449.0
Bazin;Julie;1112381.9
Lemaitre;Colette;1112332.6
Chauvet;Camille;1112296.75
Colin;Christiane;1112226.8
Bernard;Jeanne;1112159.7
Texier;Andrée;1112145.0
Grenier;Célina;1112140.25
Hoareau;Denise;1112129.1
Bousquet;Adèle;1112083.45
Monnier;Laetitia;1112017.65
Mercier;Hugues;1111937.85
Meyer;Audrey;1111884.2
Ollivier;Hélène;1111826.15
Menard;Céline;1111760.25
Antoine;Suzanne;1111617.05
Bonnin;Hugues;1111317.4
Lemaire;Joséphine;1111278.05
Delahaye;Thierry;1111139.15
Pereira;Virginie;1111108.2
Couturier;Adrienne;1111063.45
Philippe;Alice;1111025.35
Remy;Gabriel;1110979.6
Jacquot;Michelle;1110884.05
Bousquet;Adèle;1110837.25
Lecoq;Honoré;1110835.75
Brunet;Monique;1110741.45
Bousquet;Julie;1110670.65
Renard;Virginie;1110632.1
Leclercq;Richard;1110586.65
Dumas;Susan;1110565.25
Andre;Franck;1110508.25
Gerard;Corinne;1110409.45
Paris;Vincent;1110376.25
Allain;Lorraine;1110104.3
Goncalves;Jacques;1109878.4
Rousset;Nicole;1109775.4
Lefort;Mathilde;1109680.5
Sauvage;Luc;1109643.55
Samson;Adrienne;1109532.3
Lecomte;Zoé;1109307.85
Germain;Sébastien;1109247.4
Bonneau;Henriette;1109222.2
Payet;Thierry;1109136.05
Verdier;Claire;1109088.0
Renard;Rémy;1109085.7
Delorme;Daniel;1109011.7
Schneider;Antoinette;1108855.8
Fabre;Joséphine;1108803.4
Prevost;Anne;1108480.45
Valette;Bernadette;1108427.95
Pelletier;Laure;1108420.4
Leleu;Hortense;1108351.5
Meunier;Augustin;1108282.2
Lagarde;Anastasie;1108026.6
Lecoq;Thérèse;1107922.0
Maillet;Nicolas;1107786.7
Gay;Élisabeth;1107747.3
Martin;Franck;1107658.9
Carpentier;Guillaume;1107501.7
Clerc;Bernadette;1107425.95
Simon;Martin;1107386.7
Teixeira;Thibault;1107312.35
Meunier;Matthieu;1107260.05
Joseph;Alice;1107219.0
Guilbert;Juliette;1107163.05
Guillou;Benjamin;1107154.35
Lamy;Geneviève;1107021.25
Dubois;Aimée;1106936.35
Moulin;René;1106879.45
Weber;Michelle;1106789.5
Thierry;Élodie;1106595.35
Merle;Alexandre;1106442.7
Monnier;Richard;1106395.05
Imbert;Véronique;1106334.3
Lacroix;Maurice;1106216.9
Nicolas;Paulette;1106175.25
Michaud;Bernadette;1106149.1
Arnaud;Gilbert;1106102.05
Blanchet;Victor;1105628.35
Delmas;Jules;1105576.75
Laine;daisy;1105558.05
Fernandes;Adèle;1105365.7
Thibault;Marguerite;1105353.75
Leduc;Zoé;1105292.45
Sauvage;Maurice;1105171.35
Bouchet;Simone;1105095.15
Bourgeois;Céline;1104948.15
Robin;Guy;1104888.35
Gros;Christine;1104851.0
Olivier;Philippine;1104771.5
Leduc;Josette;1104500.9
Gerard;Aimée;1104391.0
Le Gall;Laetitia;1104387.0
Paul;Jean;1104333.75
Fernandez;Nicolas;1104316.25
Olivier;Danielle;1104029.0
Prevost;Marine;1103970.8
Valette;Suzanne;1103887.65
Delannoy;Zoé;1103872.05
Bertrand;Frédéric;1103730.45
Robin;Alice;1103702.65
Bazin;Luc;1103696.65
Martinez;François;1103659.0
Samson;Charles;1103618.85
Vaillant;Cécile;1103613.8
Lacombe;Laetitia;1103555.7
Leduc;Timothée;1103383.4
Delmas;Juliette;1103340.65
Francois;Claire;1103316.95
Rocher;Véronique;1103296.0
Leconte;Alphonse;1103273.4
Lagarde;Amélie;1103042.6
Bouvet;Isabelle;1102944.5
Hardy;Pierre;1102888.65
Monnier;Margaud;1102859.5
Da Costa;Anastasie;1102767.6
Brun;Christophe;1102697.3
Lopes;Bertrand;1102673.2
Merle;Timothée;1102576.8
Leclercq;Suzanne;1102519.65
Girard;Édouard;1102347.0
Germain;Frédérique;1102150.45
Bodin;Étienne;1102111.25
Mallet;Marc;1102081.1
Letellier;Diane;1101937.25
Albert;Sébastien;1101883.6
Chauvet;Diane;1101830.85
Gallet;Emmanuel;1101768.3
Gallet;Antoinette;1101685.4
Antoine;Yves;1101672.1
Navarro;Franck;1101580.35
Rousseau;Aimée;1101573.35
Joubert;Adrienne;1101566.8
Jacob;Paulette;1101514.3
Gautier;Louise;1101458.95
Joseph;Julie;1101382.05
Besson;Nath;1101368.35
Lejeune;Paulette;1101297.6
Collin;Antoine;1101235.05
Meyer;Pierre;1101217.45
Leclerc;Vincent;1101167.55
Dubois;Thomas;1101132.9
Merle;Jacques;1101120.2
Besnard;Bernadette;1101024.6
Wagner;Alice;1100998.35
Lombard;Édouard;1100911.4
Barbe;Isabelle;1100806.7
Bruneau;Jean;1100800.2
Valette;Sophie;1100596.7
Gerard;Renée;1100523.75
Gay;Julien;1100518.8
Monnier;Marguerite;1100452.75
Hardy;Michelle;1100253.5
Lebon;Valentine;1100224.1
Alexandre;Augustin;1100163.8
Boulanger;Louis;1100124.25
Martineau;Chantal;1100116.55
Lemoine;Adèle;1100055.4
Camus;Émile;1099705.7
Robin;Martin;1099589.9
Klein;Aurélie;1099570.95
Brunet;Antoinette;1099552.65
Garnier;Emmanuel;1099321.4
Weiss;Marcelle;1099292.55
Labbe;Laure;1099288.4
Georges;Louis;1099241.6
Renaud;Julie;1099145.05
Francois;Paulette;1099133.2
Joubert;Alain;1099071.4
Marty;Susanne;1099015.8
Joly;Sophie;1098825.95
Bonnet;Auguste;1098630.5
Reynaud;Léon;1098492.75
Tanguy;Adrien;1098491.15
Nguyen;Marc;1098397.85
Gaudin;Laurent;1098381.8
Benoit;André;1098372.4
Louis;Gabrielle;1098360.05
Robert;Jacques;1098346.35
Le Goff;Anne;1098156.9
Peron;Laurent;1098087.35
Hernandez;Madeleine;1098063.85
Torres;Martin;1098053.7
Couturier;Stéphanie;1097963.15
Benoit;Nathalie;1097955.55
Gaillard;Sylvie;1097916.8
Carpentier;Hélène;1097894.4
Ledoux;Marcel;1097874.3
Leconte;Zoé;1097815.4
Imbert;Auguste;1097792.5
Dupuy;Jacques;1097751.95
Leconte;Dorothée;1097680.7
Valentin;Manon;1097661.2
Leclercq;Antoinette;1097514.5
Barthelemy;Agathe;1097503.5
Merle;Odette;1097425.95
Pelletier;Agathe;1097396.65
Descamps;Patrick;1097330.2
Marin;Susanne;1097312.15
Guibert;Étienne;1097300.85
Evrard;Émilie;1097282.75
Rousseau;Hélène;1097261.65
Sauvage;Arthur;1096955.9
Noel;Xavier;1096668.75
Bouchet;Susan;1096497.1
Julien;Élisabeth;1096489.5
Brunel;Thierry;1096487.65
Alves;Anastasie;1096230.05
Courtois;Bernadette;1096227.95
Arnaud;Stéphanie;1096133.1
Delattre;René;1096109.8
Perret;Daniel;1096091.0
Launay;Gabriel;1096068.85
Noel;Adrien;1096008.05
Bonnet;Diane;1095999.15
Foucher;Lucy;1095982.2
Thierry;Aimée;1095953.8
Philippe;Paulette;1095817.85
Michaud;Pauline;1095729.0
Bonneau;Matthieu;1095619.95
Thierry;Catherine;1095517.3
Collet;Zacharie;1095396.5
Leveque;Jean;1095378.95
Vidal;Hugues;1095331.7
Richard;Guillaume;1095323.9
Pasquier;Joséphine;1095298.8
Vincent;Marguerite;1095141.7
Ruiz;Nicolas;1095118.85
Sauvage;Marc;1095084.3
Pruvost;Xavier;1095076.7
Monnier;Anne;1094920.5
Rousset;Guy;1094908.5
Lecomte;Aimé;1094902.95
Clement;Pierre;1094879.7
Turpin;daisy;1094839.85
Giraud;Christiane;1094836.55
Toussaint;Guillaume;1094802.5
Clement;Alphonse;1094800.75
Daniel;Anne;1094790.25
Hoarau;Benoît;1094783.3
Jacob;Anouk;1094764.5
Cohen;Aimée;1094725.05
Diaz;François;1094715.75
Andre;Patricia;1094683.4
Duval;René;1094675.2
Clerc;Victoire;1094674.7
Clerc;Amélie;1094552.95
Cohen;Gabriel;1094550.6
Moreau;Élise;1094501.65
Dijoux;Michelle;1094493.4
Normand;Roland;1094344.5
Duhamel;Joseph;1094227.25
Girard;Martine;1094219.15
Riou;Jean;1094155.75
Ruiz;Capucine;1094101.0
Becker;Noémi;1094024.5
Guillon;Alain;1093821.7
Schmitt;Aimé;1093726.25
Lucas;Jeannine;1093515.2
Breton;Anaïs;1093503.15
Rossi;Honoré;1093433.65
Girard;Élise;1093413.45
Nicolas;Nathalie;1093330.05
Parent;Christine;1093309.9
Carlier;Alfred;1093300.0
Raymond;Brigitte;1093283.9
Lemoine;Martine;1093222.85
Benard;Alix;1092956.05
Fernandes;Guillaume;1092889.45
Bernier;Marcelle;1092854.95
Herve;Henriette;1092669.75
Goncalves;Michèle;1092608.1
Bodin;Xavier;1092572.75
Briand;Christiane;1092523.4
Lefevre;Virginie;1092409.95
Leger;Margaret;1092340.2
Renault;Anouk;1092331.7
Bigot;Juliette;1092221.0
Gauthier;Jacqueline;1092120.5
Collet;Julien;1092042.7
Parent;Victoire;1092023.25
Lefort;Catherine;1091677.3
Colin;Élodie;1091653.25
Adam;Manon;1091623.8
Berthelot;Alexandrie;1091587.55
Jacquet;Claire;1091504.75
Charrier;Valérie;1091478.8
Bertrand;Agnès;1091392.55
Olivier;Olivier;1091366.4
Poirier;Madeleine;1091120.8
Pasquier;Noémi;1091035.05
Nicolas;Roger;1091018.5
Chevalier;Guy;1090775.75
Rolland;daisy;1090679.75
Fischer;Noémi;1090632.5
Pottier;Lorraine;1090601.1
Dupre;Antoine;1090598.95
Pineau;François;1090589.35
Coste;Alix;1090552.15
Bertrand;Guillaume;1090536.25
Berthelot;Paulette;1090263.9
Bouchet;Maryse;1090213.7
Fontaine;Sylvie;1090111.75
Vallet;Georges;1090106.15
Bodin;Victoire;1089907.15
Maillet;Isabelle;1089820.7
Gregoire;Dorothée;1089773.4
Toussaint;Susan;1089635.8
Petitjean;Hélène;1089530.8
Guichard;daisy;1089231.25
Marty;Alfred;1089036.4
Michel;Laurent;1088941.15
Gilles;Susan;1088885.95
Leveque;Emmanuel;1088875.7
Baudry;Alex;1088861.95
Pereira;Agnès;1088689.9
Huet;Marianne;1088665.15
Chretien;Augustin;1088505.45
Blanchet;Clémence;1088469.2
Thierry;Zoé;1088298.2
Richard;Alfred;1088260.6
Blondel;Jacqueline;1088101.1
Pasquier;Henriette;1088047.35
Louis;Aurore;1087972.5
Roche;Thomas;1087967.1
Rey;Théophile;1087906.25
Poulain;Joséphine;1087895.65
Chauveau;Bertrand;1087883.35
Pereira;Virginie;1087840.0
Fischer;Théophile;1087812.95
Noel;Alix;1087644.6
Colin;Nathalie;1087628.15
Goncalves;Richard;1087608.3
Bertin;Auguste;1087519.95
Verdier;Georges;1087516.6
Arnaud;Eugène;1087428.55
Guillon;Éléonore;1087244.55
Denis;Eugène;1087182.85
Foucher;Isaac;1087116.1
Bertin;Julie;1087019.5
Hoareau;Laurent;1086921.45
Dupont;Lucie;1086902.15
Martin;Élisabeth;1086867.7
Perrot;Émilie;1086822.5
Lambert;Margot;1086735.2
Marques;Jules;1086668.65
Thomas;Théodore;1086615.85
Pires;Gabrielle;1086612.85
Techer;David;1086583.1
Hubert;Jacques;1086578.4
Collin;Anouk;1086550.8
Bouvier;Noël;1086531.85
Ribeiro;Gabriel;1086489.0
Aubert;Joseph;1086486.95
Hernandez;Thibaut;1086417.4
Brunet;Matthieu;1086350.55
Delmas;Michel;1086203.1
Andre;Michel;1086002.85
Vidal;Philippe;1085966.45
Baron;Zacharie;1085901.85
Dufour;Lucas;1085888.9
Diallo;Noël;1085852.1
Sauvage;François;1085788.25
Benoit;Christophe;1085784.95
Pons;Patricia;1085737.95
Ledoux;Paulette;1085706.05
Peltier;Léon;1085696.65
Delattre;Mathilde;1085573.95
Dupont;Édouard;1085498.85
Blanchard;Simone;1085375.9
Guillot;Adélaïde;1085323.6
Giraud;Gabriel;1085298.3
Gauthier;Manon;1085231.35
Baron;Margaret;1085197.9
Hamon;Astrid;1085172.5
Chevalier;Claude;1085132.05
Perret;Adélaïde;1084950.1
Rodrigues;Auguste;1084927.7
Philippe;Richard;1084730.4
Foucher;Jules;1084520.35
Marchand;Eugène;1084511.9
Duval;Hugues;1084503.2
Marty;daisy;1084411.2
Lacroix;Marianne;1084376.65
Turpin;Camille;1084219.2
Pereira;Brigitte;1084112.5
Ferrand;Éric;1083971.2
Rousseau;Franck;1083654.75
Payet;Aurore;1083606.8
Hubert;Patrick;1083528.7
Guilbert;Emmanuel;1083434.55
Durand;René;1083244.5
Marchal;Marthe;1083238.2
Bertrand;Guy;1083212.9
Munoz;Corinne;1083210.4
Lambert;Henri;1083136.5
Begue;Camille;1082983.3
Bourgeois;Audrey;1082966.3
Courtois;Gabrielle;1082835.8
Colin;Yves;1082791.8
Marie;Vincent;1082764.7
Joseph;Jérôme;1082660.45
Pineau;Diane;1082652.1
Rodriguez;Étienne;1082634.55
David;Stéphanie;1082605.7
Ruiz;Audrey;1082565.2
Gallet;Marianne;1082491.15
Lopez;Antoinette;1082455.55
Roussel;Thierry;1082430.15
Jacquet;Nicole;1082316.8
Le Roux;Bertrand;1082286.05
Leconte;daisy;1082086.6
Leger;Gilles;1082025.35
Gilbert;Monique;1082021.25
Mendes;Frédéric;1081866.35
Chretien;Alix;1081671.5
Fouquet;Colette;1081608.75
Gautier;Auguste;1081593.55
Georges;Colette;1081536.25
Herve;Agnès;1081393.35
Klein;Thomas;1081359.4
Marty;Élisabeth;1081354.85
Perrot;Alice;1081342.95
Rossi;Adrien;1081318.0
Chevalier;Thomas;1081038.8
Roy;Laure;1081001.7
Fleury;Gilbert;1080960.95
Rousset;Antoinette;1080923.2
Pelletier;Océane;1080822.55
Guilbert;Bernadette;1080801.85
Chevallier;Émilie;1080763.25
Julien;Olivie;1080566.9
Marques;Laurent;1080372.15
Raynaud;Claude;1080346.8
Grenier;Marcel;1080319.95
Lemonnier;Adélaïde;1080280.35
Garcia;Célina;1080270.2
Vincent;Georges;1080250.05
Tessier;Marthe;1080197.35
Marty;Stéphanie;1080148.35
Barre;Gérard;1080023.15
Bertin;Odette;1079995.85
Auger;Lucie;1079937.35
Lebrun;Nicolas;1079751.75
Durand;Édouard;1079704.7
